Category,Product Group,Item Code,Item Name,OEMCode,BBH Code,ISBN,HSNCode,Brand,Size,RSP,MRP,OSP,Vendor,CreateDate,LastModifiedDate,GST%,CESS
NON BOOKS,STATIONERY,WP06552,COLORBOOKS WITH HARDCOVER,"SC0000143,BBH24219",BBH24219,SC0000143,4820.0,SCOOBIES,SC0000143,499.0,499.0,499.0,SCOOBIES,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP06553,MERMAID DIARY,"SC0000176,BBH24226",BBH24226,SC0000176,4820.0,SCOOBIES,SC0000176,499.0,499.0,499.0,SCOOBIES,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP06554,GIRLS TROLLEY BAGS,"SC0000178,BBH24227",BBH24227,SC0000178,4202.0,SCOOBIES,SC0000178,2499.0,2499.0,2499.0,SCOOBIES,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP06555,BOYS TROLLEY BAG,"SC0000179,BBH24228",BBH24228,SC0000179,4202.0,SCOOBIES,SC0000179,2499.0,2499.0,2499.0,SCOOBIES,18.Jan.22,18.Jan.22,18,0
NON BOOKS,STATIONERY,WP06556,SS BOTTLES ( GIRLS ),"SC0000189,BBH24229",BBH24229,SC0000189,7323.0,SCOOBIES,SC0000189,999.0,999.0,999.0,SCOOBIES,18.Jan.22,18.Jan.22,18,0
BOOKS,CHILDREN,WP06557,BBHA:IG:THE WHEELS ON THE BUS PRESS TO HEAR THE SONG (STK),"9780857809711,BBH24230",BBH24230,9780857809711,4901.0,WILCO INTERNATIONAL,ASST BK 5 GT4093,199.0,499.0,499.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
NON BOOKS,STATIONERY,WP06558,HEART REVERSIBLE SEQUIN NOTEBOOK,"714686710244,BBH24231",BBH24231,714686710244,48201090.0,STRINGS MARKETING PVT LTD,NB002,449.0,599.0,599.0,STRINGS MARKETING PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP06559,STAR GLITTER NOTEBOOK,"714686710176,BBH24232",BBH24232,714686710176,48201090.0,STRINGS MARKETING PVT LTD,NB004,499.0,499.0,499.0,STRINGS MARKETING PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP06560,UNICORN GLITTER NOTEBOOK WITH LOCK,"714686710183,BBH24233",BBH24233,714686710183,48201090.0,STRINGS MARKETING PVT LTD,NB005,599.0,599.0,599.0,STRINGS MARKETING PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP06561,LOVE PLUSH NOTEBOOK WITH LOCK,"714686710213,BBH24234",BBH24234,714686710213,48201090.0,STRINGS MARKETING PVT LTD,NB101,499.0,499.0,499.0,STRINGS MARKETING PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP06562,WINKY THE OWL PLUSH NOTEBOOK,"714686710190,BBH24235",BBH24235,714686710190,48201090.0,STRINGS MARKETING PVT LTD,NB102,599.0,599.0,599.0,STRINGS MARKETING PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP06563,WHIMSICAL UNICORN PLUSH NOTEBOOK WITH LOCK,"714686710220,BBH24236",BBH24236,714686710220,48201090.0,STRINGS MARKETING PVT LTD,NB103,599.0,599.0,599.0,STRINGS MARKETING PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP06564,BOW BOW THE PUPPY PLUSH NOTEBOOK,"714686710169,BBH24237",BBH24237,714686710169,48201090.0,STRINGS MARKETING PVT LTD,NB104,599.0,599.0,599.0,STRINGS MARKETING PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,STATIONERY,WP06565,RAINBOW PLUSH NOTEBOOK,"714686710152,BBH24238",BBH24238,714686710152,48201090.0,STRINGS MARKETING PVT LTD,NB105,599.0,599.0,599.0,STRINGS MARKETING PVT LTD,18.Jan.22,18.Jan.22,12,0
NON BOOKS,TOY,WP06566,"3"" VOLVO CONSTRUCTION PLAYSET","90159123767,BBH24256",BBH24256,90159123767,95030020.0,CREATIVE EDUCATION,UNDEFINED,995.0,995.0,995.0,CREATIVE EDUCATION,18.Jan.22,18.Jan.22,12,0
NON BOOKS,TOY,WP06567,CYKLONE DRIFT RC,"90159822936,BBH24257",BBH24257,90159822936,9503.0,CREATIVE EDUCATION,UNDEFINED,3995.0,3995.0,3995.0,CREATIVE EDUCATION,18.Jan.22,18.Jan.22,18,0
NON BOOKS,TOY,WP06568,1:43 FERRARI RACING SF 70H,"4893993368006,BBH24258",BBH24258,4893993368006,95030020.0,CREATIVE EDUCATION,18-36800,650.0,650.0,650.0,CREATIVE EDUCATION,18.Jan.22,18.Jan.22,12,0
NON BOOKS,TOY,WP06569,FERRARI 2.75 5-PC SET  ASSTD,"4893993566655,BBH24259",BBH24259,4893993566655,95030020.0,CREATIVE EDUCATION,18-56665,895.0,895.0,895.0,CREATIVE EDUCATION,18.Jan.22,18.May.22,12,0
NON BOOKS,TOY,WP06570,1:43 FERRARI RACING HAULER WT 1-CAR,"4893993312023,BBH24260",BBH24260,4893993312023,95030020.0,CREATIVE EDUCATION,18-31202,2495.0,2495.0,2495.0,CREATIVE EDUCATION,18.Jan.22,18.Jan.22,12,0
NON BOOKS,TOY,WP06571,"1:12 ROYAL ENFIELD, CLASSIC 500, BLACK","8904241596938,BBH24261",BBH24261,8904241596938,95030020.0,CREATIVE EDUCATION,32413BK,1200.0,1200.0,1200.0,CREATIVE EDUCATION,18.Jan.22,18.Jan.22,12,0
NON BOOKS,TOY,WP06572,"1:12 ROYAL ENFIELD, CLASSIC 500, DESERT STORM","8904241596914,BBH24262",BBH24262,8904241596914,95030020.0,CREATIVE EDUCATION,32413DS,1200.0,1200.0,1200.0,CREATIVE EDUCATION,18.Jan.22,18.Jan.22,12,0
BOOKS,PERSONAL DEVELOPMENT & SELF-HELP,WP06573,RACHEL IGNOTOFSKY:WOMEN IN SCIENCE,"9781607749769,BBH24263",BBH24263,9781607749769,4901.0,WILCO INTERNATIONAL,VN3290,449.0,499.0,499.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,COMICS & GRAPHIC NOVELS,WP06574,THE ADVENTURES OF TINTIN:TINTIN & ALPH-ART (P/B),BBH24264,BBH24264,BBH24264,4901.0,JAICO,UNDEFINED,520.0,650.0,650.0,JAICO,18.Jan.22,18.Jan.22,0,0
BOOKS,ART/DRAWING/PAINTING,WP06575,PN:FREE FONTS (BWD),"9789812458513,BBH24265",BBH24265,9789812458513,4901.0,WILCO INTERNATIONAL,GX3731,299.0,1495.0,1495.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,ART/DRAWING/PAINTING,WP06576,PN:POSTER ART,"9789812453839,BBH24267",BBH24267,9789812453839,4901.0,WILCO INTERNATIONAL,GX3705,399.0,1499.0,1499.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,ART/DRAWING/PAINTING,WP06577,PN:ULTIMATE GRAPHIC ELEMENT COLLECTION (BWD),"9789812453112,BBH24268",BBH24268,9789812453112,4901.0,WILCO INTERNATIONAL,GX3672,399.0,1995.0,1995.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,ART/DRAWING/PAINTING,WP06578,PN:WHAT IS EXHIBITION DESIGN (BWD),"9789812455246,BBH24269",BBH24269,9789812455246,4901.0,WILCO INTERNATIONAL,GX3638,399.0,1995.0,1995.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,ART/DRAWING/PAINTING,WP06579,PN:WORLDWIDE GRAPHIC DESIGN:LATIN AMERICA (BWD),"9789812457929,BBH24270",BBH24270,9789812457929,4901.0,WILCO INTERNATIONAL,GX3676,299.0,1295.0,1295.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,PERSONAL DEVELOPMENT & SELF-HELP,WP06580,PNG:CELEBRITIES,"9789460650031,BBH24271",BBH24271,9789460650031,4901.0,WILCO INTERNATIONAL,GX1650,299.0,1195.0,1195.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,FASHION/PHOTOGRAPHY,WP06581,PNG:DELIRIOUS DENIM (BWD),"9789812455499,BBH24272",BBH24272,9789812455499,4901.0,WILCO INTERNATIONAL,GX3736,299.0,1995.0,1995.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,ART/DRAWING/PAINTING,WP17241,PNG:FAIRY ARTIST'S FIGURE DRAWING BIBLE (BWD),"9789812456533,BBH24273",BBH24273,9789812456533,4901.0,WILCO INTERNATIONAL,GX3660,399.0,595.0,595.0,WILCO INTERNATIONAL,25.Apr.22,25.Apr.22,0,0
BOOKS,GENERAL,WP06583,PNG:SLIPCOVER STYLE,"9789812450555,BBH24274",BBH24274,9789812450555,4901.0,WILCO INTERNATIONAL,GX1632,299.0,1495.0,1495.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,HISTORY,WP06584,PNG:TRIBUTE TO CELEBRITIES,"9789812457097,BBH24275",BBH24275,9789812457097,4901.0,WILCO INTERNATIONAL,GX1661,299.0,2995.0,2995.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,ART/DRAWING/PAINTING,WP06585,PN: BALI:HARMONIOUS AND HEAVENLY,"9789812780065,BBH24278",BBH24278,9789812780065,4901.0,WILCO INTERNATIONAL,GX3708,99.0,799.0,799.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,ART/DRAWING/PAINTING,WP06586,PN:BAGS (BWD),"9789812453365,BBH24280",BBH24280,9789812453365,4901.0,WILCO INTERNATIONAL,GX3613,299.0,995.0,995.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,ART/DRAWING/PAINTING,WP06587,PN:BANGKOK: GILT AND GLAMOUR (BWD),"9789812780010,BBH24281",BBH24281,9789812780010,4901.0,WILCO INTERNATIONAL,GX3732,99.0,799.0,799.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,ART/DRAWING/PAINTING,WP06588,PN:BEIJING:MODERN AND MONUMENTAL,"9789812780027,BBH24282",BBH24282,9789812780027,4901.0,WILCO INTERNATIONAL,GX3709,99.0,799.0,799.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,HISTORY,WP06589,PN:DESTINATION BEIJING PEKIN,"9789079761722,BBH24283",BBH24283,9789079761722,4901.0,WILCO INTERNATIONAL,GX1583,399.0,2615.0,2615.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,HISTORY,WP06590,PN:DESTINATION ROME,"9789079761678,BBH24284",BBH24284,9789079761678,4901.0,WILCO INTERNATIONAL,GX1654,399.0,2615.0,2615.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,FASHION/PHOTOGRAPHY,WP06591,PN:DRESS IN DETAIL FROM AROUND THE WORLD (BWD),"9789812456809,BBH24285",BBH24285,9789812456809,4901.0,WILCO INTERNATIONAL,GX3606,999.0,1995.0,1995.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,COOKERY,WP06592,ZZZ PN:FOOD COLOUR GREEN,"9789079761156,BBH24286",BBH24286,9789079761156,4901.0,WILCO INTERNATIONAL,GX1623,299.0,6730.0,6730.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,COOKERY,WP06593,PN:HONG KONG: FRENZIED AND FABULOUS (BWD),"9789812780041,BBH24287",BBH24287,9789812780041,4901.0,WILCO INTERNATIONAL,GX3728,99.0,799.0,799.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,PERSONAL DEVELOPMENT & SELF-HELP,WP17242,PN:KISS WORLD'S MOST MEMORABLE KISSES OF ALL TIME,"9789079761623,BBH24289",BBH24289,9789079761623,4901.0,WILCO INTERNATIONAL,GX1662,299.0,1865.0,1865.0,WILCO INTERNATIONAL,25.Apr.22,25.Apr.22,0,0
BOOKS,ART/DRAWING/PAINTING,WP06595,PN:MAGICAL CREATURES HANDBOOK,"9789460650062,BBH24290",BBH24290,9789460650062,4901.0,WILCO INTERNATIONAL,GX1643,299.0,969.0,969.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,HISTORY,WP06596,PN:PREMEMBER THE 50S:OBJECTS & MOMENTS OF DYNAMIC,"9789079761333,BBH24291",BBH24291,9789079761333,4901.0,WILCO INTERNATIONAL,GX1645,299.0,1115.0,1115.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,HISTORY,WP06597,PN:REMEMBER THE 60S OBJECTS & MOMENTS OF SWINGING,"9789079761340,BBH24292",BBH24292,9789079761340,4901.0,WILCO INTERNATIONAL,GX1646,299.0,1115.0,1115.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,HISTORY,WP06598,PN:REMEMBER THE 70S OBJECTS & MOMENTS OF AN AMAZI,"9789079761395,BBH24293",BBH24293,9789079761395,4901.0,WILCO INTERNATIONAL,GX1647,299.0,1115.0,1115.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,HISTORY,WP06599,PN:REMEMBER THE 80S OBJECTS & MOMENTS OF A COLORF,"9789079761401,BBH24294",BBH24294,9789079761401,4901.0,WILCO INTERNATIONAL,GX1648,299.0,1115.0,1115.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,ART/DRAWING/PAINTING,WP06600,PN:SINGAPORE:DELICIOUS & DELICIOUS,"9789812780003,BBH24295",BBH24295,9789812780003,4901.0,WILCO INTERNATIONAL,GX3710,99.0,795.0,795.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,ART/DRAWING/PAINTING,WP06601,PN:SUPER YACHT BIBLE,"9789079761814,BBH24296",BBH24296,9789079761814,4901.0,WILCO INTERNATIONAL,GX1576,1995.0,6730.0,6730.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,COOKERY,WP06602,ZZZ PN:TOYS FOR CHEFS,"9789079761463,BBH24298",BBH24298,9789079761463,4901.0,WILCO INTERNATIONAL,GX1578,399.0,2765.0,2765.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
BOOKS,FASHION/PHOTOGRAPHY,WP06603,PN:DIGITAL PHOTOGRAPHY WORKSHOPES,"9789812453570,BBH24299",BBH24299,9789812453570,4901.0,WILCO INTERNATIONAL,GX1672,499.0,2615.0,2615.0,WILCO INTERNATIONAL,18.Jan.22,18.Jan.22,0,0
NON BOOKS,CHOCOLATES,WP06604,PRINGLES P C ORIGINAL (BARBEQUE) 158G,"38000183713,BBH24301",BBH24301,38000183713,19059030.0,COSMO,UNDEFINED,360.0,360.0,360.0,COSMO,18.Jan.22,11.Sep.22,18,0
NON BOOKS,CHOCOLATES,WP06605,PRINGLES P C ORIGINAL (HONEY MUSTARD) 158G,"38000183928,BBH24302",BBH24302,38000183928,19059030.0,COSMO,UNDEFINED,375.0,375.0,375.0,COSMO,18.Jan.22,18.Jan.22,18,0
NON BOOKS,GENERAL.,WP06606,SANCHA™ ROYAL DARJEELING TEA IN A ROYAL BROCADE™  FABRIC BAGS 100GMS,"8901712020022,BBH24303",BBH24303,8901712020022,9023020.0,SANCHA,UNDEFINED,699.0,699.0,699.0,SANCHA,18.Jan.22,20.May.22,5,0
NON BOOKS,GENERAL.,WP06607,SANCHA™  ASSAM INDIA BREAKFAST TEA IN DEEP MAROON™  VELVET BAG 100GMS,"8901712080538,BBH24304",BBH24304,8901712080538,9023020.0,SANCHA,UNDEFINED,399.0,399.0,399.0,SANCHA,18.Jan.22,20.May.22,5,0
NON BOOKS,GENERAL.,WP06608,SANCHA™  EARL GREY DARJEELING TEA IN A DEEP PURPLE VELVET FABRIC BAG 100GMS,"8901712100021,BBH24305",BBH24305,8901712100021,9023020.0,SANCHA,UNDEFINED,399.0,399.0,399.0,SANCHA,18.Jan.22,19.May.22,5,0
NON BOOKS,GENERAL.,WP06609,SANCHA™ IMPERIAL DARJEELING TEA IN A ROYAL BROCADE™  FABRIC BAG 100GMS,"8901712100526,BBH24306",BBH24306,8901712100526,9023020.0,SANCHA,UNDEFINED,3000.0,3000.0,3000.0,SANCHA,18.Jan.22,20.May.22,5,0
NON BOOKS,GENERAL.,WP06610,SANCHA™ PREMIER CRU ASSAM GOLD TEA IN ZARDOZI FABRIC BAGS 100GMS,"8901712784238,BBH24307",BBH24307,8901712784238,9023020.0,SANCHA,UNDEFINED,3000.0,3000.0,3000.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP06611,SANCHA™  PREMIER CRU SIKKIM TEA IN ZARDOZI FABRIC BAGS 100GMS,"8901712784221,BBH24308",BBH24308,8901712784221,9023020.0,SANCHA,UNDEFINED,3000.0,3000.0,3000.0,SANCHA,18.Jan.22,19.May.22,5,0
NON BOOKS,GENERAL.,WP06612,"SANCHA™  CLASSIC (3-IN-1)150GMS IN DEEP RED™, DEEP BLUE™ & DEEP BROWN™ VELVET FABRIC BAGS 150GMS","8901712120029,BBH24309",BBH24309,8901712120029,9023020.0,SANCHA,UNDEFINED,499.0,499.0,499.0,SANCHA,18.Jan.22,19.May.22,5,0
NON BOOKS,GENERAL.,WP15154,SANCHA™ 'THE GREEN TEA BOUQUET' (3-IN-1) 150GMS IN DEEP GREEN™ VELVET FABRIC BAGS 150GMS,"8901712120081,BBH24310",BBH24310,8901712120081,9023020.0,SANCHA,UNDEFINED,499.0,499.0,499.0,SANCHA,25.Apr.22,25.Apr.22,5,0
NON BOOKS,GENERAL.,WP06614,"COMBO PACK OF MASALA CHAI, ASSAM TEA, DARJEELING TEA IN ELEPHANT DESIGN PACKS 150GMS","8901712784245,BBH24311",BBH24311,8901712784245,9023020.0,SANCHA,UNDEFINED,900.0,900.0,900.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP15155,SANCHA™ GOURMET TRIO IN 'ROYAL BROCADE™' FABRIC BAGS 150GMS,"8901712120272,BBH24312",BBH24312,8901712120272,9023020.0,SANCHA,UNDEFINED,599.0,599.0,599.0,SANCHA,25.Apr.22,25.Apr.22,5,0
NON BOOKS,GENERAL.,WP06616,SANCHA™ MULTIPACK 4 IN 1 MASALA CHAI COMBO (4 PACKETS OF SPICES CHAI TEA)400GMS,"8901712782395,BBH24314",BBH24314,8901712782395,9023020.0,SANCHA,UNDEFINED,1197.0,1197.0,1197.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP06617,SANCHA™ MULTIPACK 4 IN 1 GRAND CRUS SET (4 PACKETS OF IMPERIAL DARJEELING TEA)400GMS,"8901712782418,BBH24315",BBH24315,8901712782418,9023020.0,SANCHA,UNDEFINED,9000.0,9000.0,9000.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP06618,SANCHA™ MULTIPACK 4 IN 1 CHAI TEA BAG SET (4 PACKETS OF SPICES CHAI TEA BAGS)400GMS,"8901712782401,BBH24316",BBH24316,8901712782401,9023020.0,SANCHA,UNDEFINED,1650.0,1650.0,1650.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP06619,CHAYURVEDA™ ORIGINAL MASALA CHAI INSTANT TEA IN A MAROON ROYAL BROCADE 98GMS,"8901712785020,BBH24317",BBH24317,8901712785020,2101.0,SANCHA,UNDEFINED,350.0,350.0,350.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP06620,CHAYURVEDA™ CARDAMOM MASALA CHAI INSTANT TEA IN A MAROON ROYAL BROCADE 98GMS,"8901712785037,BBH24318",BBH24318,8901712785037,2101.0,SANCHA,UNDEFINED,350.0,350.0,350.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP06621,CHAYURVEDA™ GINGER MASALA CHAI INSTANT TEA IN A PINK ROYAL BROCADE 98GMS,"8901712785013,BBH24319",BBH24319,8901712785013,2101.0,SANCHA,UNDEFINED,350.0,350.0,350.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP06622,CHAYURVEDA™ SAFFRON MASALA CHAI INSTANT TEA IN AN ORANGE ROYAL BROCADE 98GMS,"8901712785006,BBH24320",BBH24320,8901712785006,2101.0,SANCHA,UNDEFINED,350.0,350.0,350.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP06623,SANCHA™ ASSAM TEA BAGS (25TB) IN A MAROON ROYAL BROCADE™ FABRIC BAG  50GMS,"8901712080576,BBH24321",BBH24321,8901712080576,9023020.0,SANCHA,UNDEFINED,399.0,399.0,399.0,SANCHA,18.Jan.22,28.Jun.22,5,0
NON BOOKS,GENERAL.,WP15157,SANCHA™ SUMMER TIPS OF DARJEELING TEA BAGS (25TB) IN A GREEN 'ROYAL BROCADE'™ FABRIC BAG 50GMS,"8901712050043,BBH24322",BBH24322,8901712050043,9023020.0,SANCHA,UNDEFINED,399.0,399.0,399.0,SANCHA,25.Apr.22,25.Apr.22,5,0
NON BOOKS,GENERAL.,WP06625,SANCHA™ MASALA CHAI TEA BAGS (25TB) IN A PINK TANCHOI FABRIC BAG 50GMS,"8901712070614,BBH24323",BBH24323,8901712070614,9023020.0,SANCHA,UNDEFINED,399.0,399.0,399.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP06626,SANCHA™  PURE GREEN TEA IN DEEP GREEN™ VELVET CLOTH  BAGS  100GMS,"8901712110013,BBH24324",BBH24324,8901712110013,9023020.0,SANCHA,UNDEFINED,399.0,399.0,399.0,SANCHA,18.Jan.22,28.Jun.22,5,0
NON BOOKS,GENERAL.,WP06627,SANCHA™ ROSE GREEN TEA IN ROSE PINK VELVETCLOTH BAGS 100GMS,"8901712110044,BBH24325",BBH24325,8901712110044,9023020.0,SANCHA,UNDEFINED,399.0,399.0,399.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP06628,SANCHA™  TULSI GREEN TEA IN JUTE CLOTH BAG - HOLY BASIL/TULSI 100GMS,"8901712110600,BBH24326",BBH24326,8901712110600,9023020.0,SANCHA,UNDEFINED,399.0,399.0,399.0,SANCHA,18.Jan.22,19.May.22,5,0
NON BOOKS,GENERAL.,WP06629,SANCH™  KASHMIRI KAHWAH TEA IN A JUTE CLOTH BAG 60GMS,"8901712070720,BBH24327",BBH24327,8901712070720,9023020.0,SANCHA,UNDEFINED,399.0,399.0,399.0,SANCHA,18.Jan.22,19.May.22,5,0
NON BOOKS,GENERAL.,WP06630,SANCH™  MAHARAJAS EARL GREY TEA IN A JUTE CLOTH BAG 100GMS,"8901712070744,BBH24328",BBH24328,8901712070744,9023020.0,SANCHA,UNDEFINED,399.0,399.0,399.0,SANCHA,18.Jan.22,28.Jun.22,5,0
NON BOOKS,GENERAL.,WP06631,SANCHA™  SPICE MASALA CHAI IN PINK TANCHOI CLOTH BAGS 100GMS,"8901712070003,BBH24329",BBH24329,8901712070003,9023020.0,SANCHA,UNDEFINED,399.0,399.0,399.0,SANCHA,18.Jan.22,19.May.22,5,0
NON BOOKS,GENERAL.,WP06632,SANCHA™  SPICE MASALA CHAI TEA  BAGS IN PINK TANCHOI CLOTH BAG 100GMS,"8901712070546,BBH24330",BBH24330,8901712070546,9023020.0,SANCHA,UNDEFINED,550.0,550.0,550.0,SANCHA,18.Jan.22,19.May.22,5,0
NON BOOKS,GENERAL.,WP06633,SANCHA™  KERALA SPICED CARDAMOM TEA 100GMS,"8901712070713,BBH24331",BBH24331,8901712070713,9023020.0,SANCHA,UNDEFINED,399.0,399.0,399.0,SANCHA,18.Jan.22,19.May.22,5,0
NON BOOKS,GENERAL.,WP06634,SANCHA™ 4 X 4 HAND CARVED WOODEN BOX: DARJEELING TEA 25GMS,"8901712210232,BBH24332",BBH24332,8901712210232,9023020.0,SANCHA,UNDEFINED,550.0,550.0,550.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP06635,SANCHA™ 4 X 4 HAND CARVED WOODEN BOX: ASSAM TEA 25GMS,"8901712210249,BBH24333",BBH24333,8901712210249,9023020.0,SANCHA,UNDEFINED,500.0,500.0,500.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP06636,SANCHA™ 4 X 4 HAND CARVED WOODEN BOX: MASALA CHAI TEA 25GMS,"8901712210256,BBH24334",BBH24334,8901712210256,9023020.0,SANCHA,UNDEFINED,500.0,500.0,500.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP06637,SANCHA™ 4 X 4 HAND CARVED WOODEN BOX: GINGER MASALA CHAI TEA 25GMS,"8901712782678,BBH24335",BBH24335,8901712782678,9023020.0,SANCHA,UNDEFINED,500.0,500.0,500.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP06638,SANCHA™ 4 X 4 HAND CARVED WOODEN BOX: DARJEELING EARLGREY TEA 25GMS,"8901712210300,BBH24336",BBH24336,8901712210300,9023020.0,SANCHA,UNDEFINED,500.0,500.0,500.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP06639,SANCHA™ 5 X 5 HAND CARVED WOODEN BOX: FLORAL DARJEELING TEA BAGS 50GMS,"8901712210348,BBH24337",BBH24337,8901712210348,9023020.0,SANCHA,UNDEFINED,699.0,699.0,699.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP06640,SANCHA™ 5 X 5 HAND CARVED WOODEN BOX: ASSAM BREAKFAST TEA BAGS 50GMS,"8901712210331,BBH24338",BBH24338,8901712210331,9023020.0,SANCHA,UNDEFINED,699.0,699.0,699.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP06641,SANCHA™ 5 X 5 HAND CARVED WOODEN BOX: MASALA CHAI TEA BAGS 50GMS,"8901712210287,BBH24339",BBH24339,8901712210287,9023020.0,SANCHA,UNDEFINED,699.0,699.0,699.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP06642,SANCHA™ 5 X 5 HAND CARVED WOODEN BOX: 3-IN-1 SELECTION OF INDIAN TEAS 75GMS,"8901712070805,BBH24340",BBH24340,8901712070805,9023020.0,SANCHA,UNDEFINED,750.0,750.0,750.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP06643,SANCHA™ 3 X 8 HAND CARVED WOODEN BOX: MASALA CHAI TEA 50GMS,"8901712210010,BBH24341",BBH24341,8901712210010,9023020.0,SANCHA,UNDEFINED,650.0,650.0,650.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,GENERAL.,WP06644,INDIGOODY ™ MASALA CHAI IN A HAND PAINTED WOODEN BOX 50GMS,"8901712210720,BBH24342",BBH24342,8901712210720,9023020.0,SANCHA,UNDEFINED,500.0,500.0,500.0,SANCHA,18.Jan.22,18.Jan.22,5,0
NON BOOKS,OTHER ACCESSORIES,WP06645,P01-62 CLOTH BAGS,"8906073947407,BBH24343",BBH24343,8906073947407,42022240.0,ANAMIKA,P01-62,360.0,360.0,360.0,ANAMIKA,18.Jan.22,18.Jan.22,18,0
